2007,Diabetes & Mellitus,Hispanic,Female,205
2007,Diabetes & Mellitus,Hispanic,Male,177
2007,Diabetes & Mellitus,Hispanic,Female,205
2007,Diabetes & Mellitus,Hispanic,Male,177
2007,Chronic Lower Respiratory Diseases,Hispanic,Female,116
2007,Chronic Lower Respiratory Diseases,Hispanic,Male,106
2007,Chronic Lower Respiratory Diseases,Hispanic,Female,116
2007,Chronic Lower Respiratory Diseases,Hispanic,Male,106
2007,Chronic Lower Respiratory Diseases,Hispanic,Female,116
2007,Chronic Lower Respiratory Diseases,Hispanic,Male,106
2007,Diseases of Heart,Black,Female,2722
2007,Diseases of Heart,Black,Male,2121
2007,Diseases of Heart,Black,Female,2722
2007,Diseases of Heart,Black,Male,2121
2007,Diseases of Heart,Black,Female,2722
2007,Diseases of Heart,Black,Male,2121
2007,Malignant Neoplasms,Black,Female,1800
2007,Malignant Neoplasms,Black,Male,1523
2007,Malignant Neoplasms,Black,Female,1800
2007,Malignant Neoplasms,Black,Male,1523
2007,Malignant Neoplasms,Black,Female,1800
2007,Malignant Neoplasms,Black,Male,1523
2007,Influenza & Pneumonia,Black,Female,295
2007,Influenza & Pneumonia,Black,Male,230
2007,Influenza & Pneumonia,Black,Female,295
2007,Influenza & Pneumonia,Black,Male,230
2007,Influenza & Pneumonia,Black,Female,295
2007,Influenza & Pneumonia,Black,Male,230
2007,Diabetes & Mellitus,Black,Female,358
2007,Diabetes & Mellitus,Black,Male,246
2007,Diabetes & Mellitus,Black,Female,358
2007,Diabetes & Mellitus,Black,Male,246
2007,Diabetes & Mellitus,Black,Female,358
2007,Diabetes & Mellitus,Black,Male,246
2007,Chronic Lower Respiratory Diseases,Black,Female,163
2007,Chronic Lower Respiratory Diseases,Black,Male,137
2007,Chronic Lower Respiratory Diseases,Black,Female,163
2007,Chronic Lower Respiratory Diseases,Black,Male,137
2007,Chronic Lower Respiratory Diseases,Black,Female,163
2007,Chronic Lower Respiratory Diseases,Black,Male,137
2007,Diseases of Heart,White,Female,7050
2007,Diseases of Heart,White,Male,5632
2007,Diseases of Heart,White,Female,7050
2007,Diseases of Heart,White,Male,5632
2007,Diseases of Heart,White,Female,7050
2007,Diseases of Heart,White,Male,5632
2007,Malignant Neoplasms,White,Female,3519
2007,Malignant Neoplasms,White,Male,3356
2007,Malignant Neoplasms,White,Female,3519
2007,Malignant Neoplasms,White,Male,3356
2007,Malignant Neoplasms,White,Female,3519
2007,Malignant Neoplasms,White,Male,3356
2007,Influenza & Pneumonia,White,Female,659
2007,Influenza & Pneumonia,White,Male,530
2007,Influenza & Pneumonia,White,Female,659
2007,Influenza & Pneumonia,White,Male,530
2007,Influenza & Pneumonia,White,Female,659
2007,Influenza & Pneumonia,White,Male,530
2007,Diabetes & Mellitus,White,Female,231
2007,Diabetes & Mellitus,White,Male,237
2007,Diabetes & Mellitus,White,Female,231
2007,Diabetes & Mellitus,White,Male,237
2007,Diabetes & Mellitus,White,Female,231
2007,Diabetes & Mellitus,White,Male,237
2007,Chronic Lower Respiratory Diseases,White,Female,472
2007,Chronic Lower Respiratory Diseases,White,Male,345
2007,Chronic Lower Respiratory Diseases,White,Female,472
2007,Chronic Lower Respiratory Diseases,White,Male,345
2007,Chronic Lower Respiratory Diseases,White,Female,472
2007,Chronic Lower Respiratory Diseases,White,Male,345
2008,Diseases of Heart,Asian & Pacific Islander,Female,456
2008,Diseases of Heart,Asian & Pacific Islander,Male,546
2008,Diseases of Heart,Asian & Pacific Islander,Female,456
2008,Diseases of Heart,Asian & Pacific Islander,Male,546
2008,Diseases of Heart,Asian & Pacific Islander,Female,456
2008,Diseases of Heart,Asian & Pacific Islander,Male,546
2008,Malignant Neoplasms,Asian & Pacific Islander,Female,346
2008,Malignant Neoplasms,Asian & Pacific Islander,Male,477
2008,Malignant Neoplasms,Asian & Pacific Islander,Female,346
2008,Malignant Neoplasms,Asian & Pacific Islander,Male,477
2008,Malignant Neoplasms,Asian & Pacific Islander,Female,346
2008,Malignant Neoplasms,Asian & Pacific Islander,Male,477
2008,Influenza & Pneumonia,Asian & Pacific Islander,Female,73
2008,Influenza & Pneumonia,Asian & Pacific Islander,Male,90
2008,Influenza & Pneumonia,Asian & Pacific Islander,Female,73
2008,Influenza & Pneumonia,Asian & Pacific Islander,Male,90
2008,Influenza & Pneumonia,Asian & Pacific Islander,Female,73
2008,Influenza & Pneumonia,Asian & Pacific Islander,Male,90
2008,Diabetes & Mellitus,Asian & Pacific Islander,Female,47
2008,Diabetes & Mellitus,Asian & Pacific Islander,Male,52
2008,Diabetes & Mellitus,Asian & Pacific Islander,Female,47
2008,Diabetes & Mellitus,Asian & Pacific Islander,Male,52
2008,Diabetes & Mellitus,Asian & Pacific Islander,Female,47
2008,Diabetes & Mellitus,Asian & Pacific Islander,Male,52
2008,Chronic Lower Respiratory Diseases,Asian & Pacific Islander,Female,30
2008,Chronic Lower Respiratory Diseases,Asian & Pacific Islander,Male,46
2008,Chronic Lower Respiratory Diseases,Asian & Pacific Islander,Female,30
2008,Chronic Lower Respiratory Diseases,Asian & Pacific Islander,Male,46
2008,Chronic Lower Respiratory Diseases,Asian & Pacific Islander,Female,30
2008,Chronic Lower Respiratory Diseases,Asian & Pacific Islander,Male,46
2008,Diseases of Heart,Hispanic,Female,1445
2008,Diseases of Heart,Hispanic,Male,1330
2008,Diseases of Heart,Hispanic,Female,1445
2008,Diseases of Heart,Hispanic,Male,1330
2008,Diseases of Heart,Hispanic,Female,1445
2008,Diseases of Heart,Hispanic,Male,1330
2008,Malignant Neoplasms,Hispanic,Female,1046
2008,Malignant Neoplasms,Hispanic,Male,1080
2008,Malignant Neoplasms,Hispanic,Female,1046
2008,Malignant Neoplasms,Hispanic,Male,1080
2008,Malignant Neoplasms,Hispanic,Female,1046
2008,Malignant Neoplasms,Hispanic,Male,1080
2008,Influenza & Pneumonia,Hispanic,Female,227
2008,Influenza & Pneumonia,Hispanic,Male,187
2008,Influenza & Pneumonia,Hispanic,Female,227
2008,Influenza & Pneumonia,Hispanic,Male,187
2008,Influenza & Pneumonia,Hispanic,Female,227
2008,Influenza & Pneumonia,Hispanic,Male,187
2008,Diabetes & Mellitus,Hispanic,Female,228
2008,Diabetes & Mellitus,Hispanic,Male,191
2008,Diabetes & Mellitus,Hispanic,Female,228
2008,Diabetes & Mellitus,Hispanic,Male,191
2008,Diabetes & Mellitus,Hispanic,Female,228
2008,Diabetes & Mellitus,Hispanic,Male,191
2008,Chronic Lower Respiratory Diseases,Hispanic,Female,156
2008,Chronic Lower Respiratory Diseases,Hispanic,Male,132
2008,Chronic Lower Respiratory Diseases,Hispanic,Female,156
2008,Chronic Lower Respiratory Diseases,Hispanic,Male,132
2008,Chronic Lower Respiratory Diseases,Hispanic,Female,156
2008,Chronic Lower Respiratory Diseases,Hispanic,Male,132
2008,Diseases of Heart,Black,Female,2725
2008,Diseases of Heart,Black,Male,2077
2008,Diseases of Heart,Black,Female,2725
2008,Diseases of Heart,Black,Male,2077
2008,Diseases of Heart,Black,Female,2725
2008,Diseases of Heart,Black,Male,2077
2008,Malignant Neoplasms,Black,Female,1756
2008,Malignant Neoplasms,Black,Male,1464
2008,Malignant Neoplasms,Black,Female,1756
2008,Malignant Neoplasms,Black,Male,1464
2008,Malignant Neoplasms,Black,Female,1756
2008,Malignant Neoplasms,Black,Male,1464
2008,Influenza & Pneumonia,Black,Female,318
2008,Influenza & Pneumonia,Black,Male,222
2008,Influenza & Pneumonia,Black,Female,318
2008,Influenza & Pneumonia,Black,Male,222
2008,Influenza & Pneumonia,Black,Female,318
2008,Influenza & Pneumonia,Black,Male,222
2008,Diabetes & Mellitus,Black,Female,380
2008,Diabetes & Mellitus,Black,Male,265
2008,Diabetes & Mellitus,Black,Female,380
2008,Diabetes & Mellitus,Black,Male,265
2008,Diabetes & Mellitus,Black,Female,380
2008,Diabetes & Mellitus,Black,Male,265
2008,Chronic Lower Respiratory Diseases,Black,Female,191
2008,Chronic Lower Respiratory Diseases,Black,Male,169
2008,Chronic Lower Respiratory Diseases,Black,Female,191
2008,Chronic Lower Respiratory Diseases,Black,Male,169
2008,Chronic Lower Respiratory Diseases,Black,Female,191
2008,Chronic Lower Respiratory Diseases,Black,Male,169
2008,Diseases of Heart,White,Female,6836
2008,Diseases of Heart,White,Male,5503
2008,Diseases of Heart,White,Female,6836
2008,Diseases of Heart,White,Male,5503
2008,Diseases of Heart,White,Female,6836
2008,Diseases of Heart,White,Male,5503
2008,Malignant Neoplasms,White,Female,3366
2008,Malignant Neoplasms,White,Male,3362
2008,Malignant Neoplasms,White,Female,3366
2008,Malignant Neoplasms,White,Male,3362
2008,Malignant Neoplasms,White,Female,3366
2008,Malignant Neoplasms,White,Male,3362
2008,Influenza & Pneumonia,White,Female,621
2008,Influenza & Pneumonia,White,Male,529
2008,Influenza & Pneumonia,White,Female,621
2008,Influenza & Pneumonia,White,Male,529
2008,Influenza & Pneumonia,White,Female,621
2008,Influenza & Pneumonia,White,Male,529
2008,Diabetes & Mellitus,White,Female,210
2008,Diabetes & Mellitus,White,Male,247
2008,Diabetes & Mellitus,White,Female,210
2008,Diabetes & Mellitus,White,Male,247
2008,Diabetes & Mellitus,White,Female,210
2008,Diabetes & Mellitus,White,Male,247
2008,Chronic Lower Respiratory Diseases,White,Female,518
2008,Chronic Lower Respiratory Diseases,White,Male,347
2008,Chronic Lower Respiratory Diseases,White,Female,518
2008,Chronic Lower Respiratory Diseases,White,Male,347
2008,Chronic Lower Respiratory Diseases,White,Female,518
2008,Chronic Lower Respiratory Diseases,White,Male,347
2009,Diseases of Heart,Asian & Pacific Islander,Female,449
2009,Diseases of Heart,Asian & Pacific Islander,Male,555
2009,Diseases of Heart,Asian & Pacific Islander,Female,449
2009,Diseases of Heart,Asian & Pacific Islander,Male,555
2009,Diseases of Heart,Asian & Pacific Islander,Female,449
2009,Diseases of Heart,Asian & Pacific Islander,Male,555
2009,Malignant Neoplasms,Asian & Pacific Islander,Female,399
2009,Malignant Neoplasms,Asian & Pacific Islander,Male,508
2009,Malignant Neoplasms,Asian & Pacific Islander,Female,399
2009,Malignant Neoplasms,Asian & Pacific Islander,Male,508
2009,Malignant Neoplasms,Asian & Pacific Islander,Female,399
2009,Malignant Neoplasms,Asian & Pacific Islander,Male,508
2009,Influenza & Pneumonia,Asian & Pacific Islander,Female,83
2009,Influenza & Pneumonia,Asian & Pacific Islander,Male,84
2009,Influenza & Pneumonia,Asian & Pacific Islander,Female,83
2009,Influenza & Pneumonia,Asian & Pacific Islander,Male,84
2009,Influenza & Pneumonia,Asian & Pacific Islander,Female,83
2009,Influenza & Pneumonia,Asian & Pacific Islander,Male,84
2009,Diabetes & Mellitus,Asian & Pacific Islander,Female,55
2009,Diabetes & Mellitus,Asian & Pacific Islander,Male,48
2009,Diabetes & Mellitus,Asian & Pacific Islander,Female,55
2009,Diabetes & Mellitus,Asian & Pacific Islander,Male,48
2009,Diabetes & Mellitus,Asian & Pacific Islander,Female,55
2009,Diabetes & Mellitus,Asian & Pacific Islander,Male,48
2009,Chronic Lower Respiratory Diseases,Asian & Pacific Islander,Female,30
2009,Chronic Lower Respiratory Diseases,Asian & Pacific Islander,Male,51
2009,Chronic Lower Respiratory Diseases,Asian & Pacific Islander,Female,30
2009,Chronic Lower Respiratory Diseases,Asian & Pacific Islander,Male,51
2009,Chronic Lower Respiratory Diseases,Asian & Pacific Islander,Female,30
2009,Chronic Lower Respiratory Diseases,Asian & Pacific Islander,Male,51
2009,Diseases of Heart,Hispanic,Female,1349
2009,Diseases of Heart,Hispanic,Male,1382
2009,Diseases of Heart,Hispanic,Female,1349
2009,Diseases of Heart,Hispanic,Male,1382
2009,Diseases of Heart,Hispanic,Female,1349
2009,Diseases of Heart,Hispanic,Male,1382
2009,Malignant Neoplasms,Hispanic,Female,1098
2009,Malignant Neoplasms,Hispanic,Male,1180
2009,Malignant Neoplasms,Hispanic,Female,1098
2009,Malignant Neoplasms,Hispanic,Male,1180
2009,Malignant Neoplasms,Hispanic,Female,1098
2009,Malignant Neoplasms,Hispanic,Male,1180
2009,Influenza & Pneumonia,Hispanic,Female,216
2009,Influenza & Pneumonia,Hispanic,Male,183
2009,Influenza & Pneumonia,Hispanic,Female,216
2009,Influenza & Pneumonia,Hispanic,Male,183
2009,Influenza & Pneumonia,Hispanic,Female,216
2009,Influenza & Pneumonia,Hispanic,Male,183
2009,Diabetes & Mellitus,Hispanic,Female,215
2009,Diabetes & Mellitus,Hispanic,Male,172
2009,Diabetes & Mellitus,Hispanic,Female,215
2009,Diabetes & Mellitus,Hispanic,Male,172
2009,Diabetes & Mellitus,Hispanic,Female,215
2009,Diabetes & Mellitus,Hispanic,Male,172
2009,Chronic Lower Respiratory Diseases,Hispanic,Female,155
2009,Chronic Lower Respiratory Diseases,Hispanic,Male,111
2009,Chronic Lower Respiratory Diseases,Hispanic,Female,155
2009,Chronic Lower Respiratory Diseases,Hispanic,Male,111
2009,Chronic Lower Respiratory Diseases,Hispanic,Female,155
2009,Chronic Lower Respiratory Diseases,Hispanic,Male,111
2009,Diseases of Heart,Black,Female,2535
2009,Diseases of Heart,Black,Male,2068
2009,Diseases of Heart,Black,Female,2535
2009,Diseases of Heart,Black,Male,2068
2009,Diseases of Heart,Black,Female,2535
2009,Diseases of Heart,Black,Male,2068
2009,Malignant Neoplasms,Black,Female,1736
2009,Malignant Neoplasms,Black,Male,1557
2009,Malignant Neoplasms,Black,Female,1736
2009,Malignant Neoplasms,Black,Male,1557
2009,Malignant Neoplasms,Black,Female,1736
2009,Malignant Neoplasms,Black,Male,1557
2009,Influenza & Pneumonia,Black,Female,281
2009,Influenza & Pneumonia,Black,Male,207
2009,Influenza & Pneumonia,Black,Female,281
2009,Influenza & Pneumonia,Black,Male,207
2009,Influenza & Pneumonia,Black,Female,281
2009,Influenza & Pneumonia,Black,Male,207
2009,Diabetes & Mellitus,Black,Female,384
2009,Diabetes & Mellitus,Black,Male,285
2009,Diabetes & Mellitus,Black,Female,384
2009,Diabetes & Mellitus,Black,Male,285
2009,Diabetes & Mellitus,Black,Female,384
2009,Diabetes & Mellitus,Black,Male,285
2009,Chronic Lower Respiratory Diseases,Black,Female,188
2009,Chronic Lower Respiratory Diseases,Black,Male,147
2009,Chronic Lower Respiratory Diseases,Black,Female,188
2009,Chronic Lower Respiratory Diseases,Black,Male,147
2009,Chronic Lower Respiratory Diseases,Black,Female,188
2009,Chronic Lower Respiratory Diseases,Black,Male,147
2009,Diseases of Heart,White,Female,6297
2009,Diseases of Heart,White,Male,5168
2009,Diseases of Heart,White,Female,6297
2009,Diseases of Heart,White,Male,5168
2009,Diseases of Heart,White,Female,6297
2009,Diseases of Heart,White,Male,5168
2009,Malignant Neoplasms,White,Female,3346
2009,Malignant Neoplasms,White,Male,3237
2009,Malignant Neoplasms,White,Female,3346
2009,Malignant Neoplasms,White,Male,3237
2009,Malignant Neoplasms,White,Female,3346
2009,Malignant Neoplasms,White,Male,3237
2009,Influenza & Pneumonia,White,Female,629
2009,Influenza & Pneumonia,White,Male,555
2009,Influenza & Pneumonia,White,Female,629
2009,Influenza & Pneumonia,White,Male,555
2009,Influenza & Pneumonia,White,Female,629
2009,Influenza & Pneumonia,White,Male,555
2009,Diabetes & Mellitus,White,Female,229
2009,Diabetes & Mellitus,White,Male,290
2009,Diabetes & Mellitus,White,Female,229
2009,Diabetes & Mellitus,White,Male,290
2009,Diabetes & Mellitus,White,Female,229
2009,Diabetes & Mellitus,White,Male,290
2009,Chronic Lower Respiratory Diseases,White,Female,458
2009,Chronic Lower Respiratory Diseases,White,Male,371
2009,Chronic Lower Respiratory Diseases,White,Female,458
2009,Chronic Lower Respiratory Diseases,White,Male,371
2009,Chronic Lower Respiratory Diseases,White,Female,458
2009,Chronic Lower Respiratory Diseases,White,Male,371
2010,Diseases of Heart,Asian & Pacific Islander,Female,394
2010,Diseases of Heart,Asian & Pacific Islander,Male,479
2010,Diseases of Heart,Asian & Pacific Islander,Female,394
2010,Diseases of Heart,Asian & Pacific Islander,Male,479
2010,Diseases of Heart,Asian & Pacific Islander,Female,394
2010,Diseases of Heart,Asian & Pacific Islander,Male,479
2010,Malignant Neoplasms,Asian & Pacific Islander,Female,416
2010,Malignant Neoplasms,Asian & Pacific Islander,Male,527
2010,Malignant Neoplasms,Asian & Pacific Islander,Female,416
2010,Malignant Neoplasms,Asian & Pacific Islander,Male,527
2010,Malignant Neoplasms,Asian & Pacific Islander,Female,416
2010,Malignant Neoplasms,Asian & Pacific Islander,Male,527
2010,Influenza & Pneumonia,Asian & Pacific Islander,Female,74
2010,Influenza & Pneumonia,Asian & Pacific Islander,Male,108
2010,Influenza & Pneumonia,Asian & Pacific Islander,Female,74
2010,Influenza & Pneumonia,Asian & Pacific Islander,Male,108
2010,Influenza & Pneumonia,Asian & Pacific Islander,Female,74
2010,Influenza & Pneumonia,Asian & Pacific Islander,Male,108
2010,Diabetes & Mellitus,Asian & Pacific Islander,Female,51
2010,Diabetes & Mellitus,Asian & Pacific Islander,Male,64
2010,Diabetes & Mellitus,Asian & Pacific Islander,Female,51
2010,Diabetes & Mellitus,Asian & Pacific Islander,Male,64
2010,Diabetes & Mellitus,Asian & Pacific Islander,Female,51
2010,Diabetes & Mellitus,Asian & Pacific Islander,Male,64
2010,Chronic Lower Respiratory Diseases,Asian & Pacific Islander,Female,28
2010,Chronic Lower Respiratory Diseases,Asian & Pacific Islander,Male,61
2010,Chronic Lower Respiratory Diseases,Asian & Pacific Islander,Female,28
2010,Chronic Lower Respiratory Diseases,Asian & Pacific Islander,Male,61
2010,Chronic Lower Respiratory Diseases,Asian & Pacific Islander,Female,28
2010,Chronic Lower Respiratory Diseases,Asian & Pacific Islander,Male,61
2010,Diseases of Heart,Hispanic,Female,1316
2010,Diseases of Heart,Hispanic,Male,1355
2010,Diseases of Heart,Hispanic,Female,1316
2010,Diseases of Heart,Hispanic,Male,1355
2010,Diseases of Heart,Hispanic,Female,1316
2010,Diseases of Heart,Hispanic,Male,1355
2010,Malignant Neoplasms,Hispanic,Female,1045
2010,Malignant Neoplasms,Hispanic,Male,1057
2010,Malignant Neoplasms,Hispanic,Female,1045
2010,Malignant Neoplasms,Hispanic,Male,1057
2010,Malignant Neoplasms,Hispanic,Female,1045
2010,Malignant Neoplasms,Hispanic,Male,1057
2010,Influenza & Pneumonia,Hispanic,Female,228
2010,Influenza & Pneumonia,Hispanic,Male,235
2010,Influenza & Pneumonia,Hispanic,Female,228
2010,Influenza & Pneumonia,Hispanic,Male,235
2010,Influenza & Pneumonia,Hispanic,Female,228
2010,Influenza & Pneumonia,Hispanic,Male,235
2010,Diabetes & Mellitus,Hispanic,Female,219
2010,Diabetes & Mellitus,Hispanic,Male,187
2010,Diabetes & Mellitus,Hispanic,Female,219
2010,Diabetes & Mellitus,Hispanic,Male,187
2010,Diabetes & Mellitus,Hispanic,Female,219
2010,Diabetes & Mellitus,Hispanic,Male,187
2010,Chronic Lower Respiratory Diseases,Hispanic,Female,156
2010,Chronic Lower Respiratory Diseases,Hispanic,Male,149
2010,Chronic Lower Respiratory Diseases,Hispanic,Female,156
2010,Chronic Lower Respiratory Diseases,Hispanic,Male,149
2010,Chronic Lower Respiratory Diseases,Hispanic,Female,156
2010,Chronic Lower Respiratory Diseases,Hispanic,Male,149
2010,Diseases of Heart,Black,Female,2282
2010,Diseases of Heart,Black,Male,2015
2010,Diseases of Heart,Black,Female,2282
2010,Diseases of Heart,Black,Male,2015
2010,Diseases of Heart,Black,Female,2282
2010,Diseases of Heart,Black,Male,2015
2010,Malignant Neoplasms,Black,Male,1540
2010,Malignant Neoplasms,Black,Female,1768
2010,Malignant Neoplasms,Black,Male,1540
2010,Malignant Neoplasms,Black,Female,1768
2010,Malignant Neoplasms,Black,Female,1768
2010,Malignant Neoplasms,Black,Male,1540
2010,Influenza & Pneumonia,Black,Male,201
2010,Influenza & Pneumonia,Black,Female,275
2010,Influenza & Pneumonia,Black,Male,201
2010,Influenza & Pneumonia,Black,Female,275
2010,Influenza & Pneumonia,Black,Female,275
2010,Influenza & Pneumonia,Black,Male,201
2010,Diabetes & Mellitus,Black,Female,384
2010,Diabetes & Mellitus,Black,Male,279
2010,Diabetes & Mellitus,Black,Female,384
2010,Diabetes & Mellitus,Black,Male,279
2010,Diabetes & Mellitus,Black,Female,384
2010,Diabetes & Mellitus,Black,Male,279
2010,Chronic Lower Respiratory Diseases,Black,Female,206
2010,Chronic Lower Respiratory Diseases,Black,Male,202
2010,Chronic Lower Respiratory Diseases,Black,Female,206
2010,Chronic Lower Respiratory Diseases,Black,Male,202
2010,Chronic Lower Respiratory Diseases,Black,Female,206
2010,Chronic Lower Respiratory Diseases,Black,Male,202
2010,Diseases of Heart,White,Female,5351
2010,Diseases of Heart,White,Male,4495
2010,Diseases of Heart,White,Female,5351
2010,Diseases of Heart,White,Male,4495
2010,Diseases of Heart,White,Female,5351
2010,Diseases of Heart,White,Male,4495
2010,Malignant Neoplasms,White,Female,3438
2010,Malignant Neoplasms,White,Male,3408
2010,Malignant Neoplasms,White,Female,3438
2010,Malignant Neoplasms,White,Male,3408
2010,Malignant Neoplasms,White,Female,3438
2010,Malignant Neoplasms,White,Male,3408
2010,Influenza & Pneumonia,White,Female,707
2010,Influenza & Pneumonia,White,Male,614
2010,Influenza & Pneumonia,White,Female,707
2010,Influenza & Pneumonia,White,Male,614
2010,Influenza & Pneumonia,White,Female,707
2010,Influenza & Pneumonia,White,Male,614
2010,Diabetes & Mellitus,White,Female,258
2010,Diabetes & Mellitus,White,Male,245
2010,Diabetes & Mellitus,White,Female,258
2010,Diabetes & Mellitus,White,Male,245
2010,Diabetes & Mellitus,White,Female,258
2010,Diabetes & Mellitus,White,Male,245
2010,Chronic Lower Respiratory Diseases,White,Female,502
2010,Chronic Lower Respiratory Diseases,White,Male,388
2010,Chronic Lower Respiratory Diseases,White,Female,502
2010,Chronic Lower Respiratory Diseases,White,Male,388
2010,Chronic Lower Respiratory Diseases,White,Female,502
2010,Chronic Lower Respiratory Diseases,White,Male,388
2011,Diseases of Heart,Asian & Pacific Islander,Female,402
2011,Diseases of Heart,Asian & Pacific Islander,Male,452
2011,Diseases of Heart,Asian & Pacific Islander,Female,402
2011,Diseases of Heart,Asian & Pacific Islander,Male,452
2011,Diseases of Heart,Asian & Pacific Islander,Female,402
2011,Diseases of Heart,Asian & Pacific Islander,Male,452
2011,Malignant Neoplasms,Asian & Pacific Islander,Female,454
2011,Malignant Neoplasms,Asian & Pacific Islander,Male,550
2011,Malignant Neoplasms,Asian & Pacific Islander,Female,454
2011,Malignant Neoplasms,Asian & Pacific Islander,Male,550
2011,Malignant Neoplasms,Asian & Pacific Islander,Female,454
2011,Malignant Neoplasms,Asian & Pacific Islander,Male,550
2011,Influenza & Pneumonia,Asian & Pacific Islander,Female,84
2011,Influenza & Pneumonia,Asian & Pacific Islander,Male,94
2011,Influenza & Pneumonia,Asian & Pacific Islander,Female,84
2011,Influenza & Pneumonia,Asian & Pacific Islander,Male,94
2011,Influenza & Pneumonia,Asian & Pacific Islander,Female,84
2011,Influenza & Pneumonia,Asian & Pacific Islander,Male,94
2011,Diabetes & Mellitus,Asian & Pacific Islander,Female,51
2011,Diabetes & Mellitus,Asian & Pacific Islander,Male,60
2011,Diabetes & Mellitus,Asian & Pacific Islander,Female,51
2011,Diabetes & Mellitus,Asian & Pacific Islander,Male,60
2011,Diabetes & Mellitus,Asian & Pacific Islander,Female,51
2011,Diabetes & Mellitus,Asian & Pacific Islander,Male,60
2011,Chronic Lower Respiratory Diseases,Asian & Pacific Islander,Female,30
2011,Chronic Lower Respiratory Diseases,Asian & Pacific Islander,Male,73
2011,Chronic Lower Respiratory Diseases,Asian & Pacific Islander,Female,30
2011,Chronic Lower Respiratory Diseases,Asian & Pacific Islander,Male,73
2011,Chronic Lower Respiratory Diseases,Asian & Pacific Islander,Female,30
2011,Chronic Lower Respiratory Diseases,Asian & Pacific Islander,Male,73
2011,Diseases of Heart,Hispanic,Female,1348
2011,Diseases of Heart,Hispanic,Male,1201
2011,Diseases of Heart,Hispanic,Female,1348
2011,Diseases of Heart,Hispanic,Male,1201
2011,Diseases of Heart,Hispanic,Female,1348
2011,Diseases of Heart,Hispanic,Male,1201
2011,Malignant Neoplasms,Hispanic,Female,1085
2011,Malignant Neoplasms,Hispanic,Male,1144
2011,Malignant Neoplasms,Hispanic,Female,1085
2011,Malignant Neoplasms,Hispanic,Male,1144
2011,Malignant Neoplasms,Hispanic,Female,1085
2011,Malignant Neoplasms,Hispanic,Male,1144
2011,Influenza & Pneumonia,Hispanic,Female,218
2011,Influenza & Pneumonia,Hispanic,Male,209
2011,Influenza & Pneumonia,Hispanic,Female,218
2011,Influenza & Pneumonia,Hispanic,Male,209
2011,Influenza & Pneumonia,Hispanic,Female,218
2011,Influenza & Pneumonia,Hispanic,Male,209
2011,Diabetes & Mellitus,Hispanic,Female,196
